"tube","session","root.len.prod","root.len.mort","root.len.stand","rhiz.len.prod","rhiz.len.mort","rhiz.len.stand","myc.prod","myc.mort","myc.stand","tube.east","tube.north","ring","block","co2treat","ntreat","fulldate","year","mo","doe","doy"
39,64,0,0,21.33025115822,0.889004101309604,0,30.1716945813928,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2005-02-13,2005,2,2600,43
40,64,0.875502390754874,0,25.966059936299,0.841189003839022,0,33.0773666462374,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2005-02-13,2005,2,2600,43
41,64,0.305417623653479,0,0.914134470575127,0,0,6.978420172024,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2005-02-13,2005,2,2600,43
42,64,1.52907038390896,0,17.6614661397398,0,0,13.2950313963561,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2005-02-13,2005,2,2600,43
43,64,0,0,3.73627869612569,0,0,38.8420194488475,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2005-02-13,2005,2,2600,43
44,64,0,0,1.41085443804365,0,0,16.282941402244,0,0,0,109.37935835955,313.96182697251,4,3,1,1,2005-02-13,2005,2,2600,43
45,64,0,0,5.68670785753566,0,0,19.3884172631949,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2005-02-13,2005,2,2600,43
46,64,0,0,9.68805260797303,1.56088840433614,0,31.6660720015457,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2005-02-13,2005,2,2600,43
47,64,0,0,3.46530282567205,0,0,7.57117100815191,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2005-02-13,2005,2,2600,43
48,64,0,0,3.81884329498197,0,0,21.1972268948339,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2005-02-13,2005,2,2600,43
49,64,0,0,8.08508024825432,0,0,7.49637646667375,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,2005-02-13,2005,2,2600,43
50,64,0,0,46.5573360901742,0.783123874529594,0,8.30511075886808,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,2005-02-13,2005,2,2600,43
51,64,0,0,12.8697293838982,0,0,8.19449880848403,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,2005-02-13,2005,2,2600,43
53,64,0,0,28.720843220347,0.745721388869332,0,20.2626098671604,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2005-02-13,2005,2,2600,43
54,64,0,0,0.785757937926928,0,0,21.1222275068392,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,2005-02-13,2005,2,2600,43
55,64,0,0,6.71870095761339,0,0,23.7163757747331,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2005-02-13,2005,2,2600,43
56,64,0,0,13.2351319876795,0,0,24.3505692960453,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2005-02-13,2005,2,2600,43
57,64,0,0,12.3434473147901,0,-0.69277743820944,16.9626511244631,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2005-02-13,2005,2,2600,43
58,64,0,0,0,0,0,8.88718473349939,0,0,0,16.55459294105,124.858778148039,5,2,0,0,2005-02-13,2005,2,2600,43
59,64,0,0,8.90962124742411,0,0,6.31268922984382,0,0,0,16.845590742682,128.38958863911,5,2,0,0,2005-02-13,2005,2,2600,43
60,64,0.525297276417117,0,12.2880712664194,0,0,9.49498307393996,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2005-02-13,2005,2,2600,43
61,64,0,-1.48414546918413,8.78828531326267,2.16770272844578,0,14.2039293968377,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2005-02-13,2005,2,2600,43
62,64,0,0,2.50386707395409,0.417941134335532,0,30.6897394069069,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2005-02-13,2005,2,2600,43
63,64,0,0,9.97479081077001,0.643446482421994,0,38.6356643375495,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2005-02-13,2005,2,2600,43
64,64,0,0,8.70930186810237,0,0,8.24586437438636,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2005-02-13,2005,2,2600,43
65,64,0,0,8.33515385472491,0,0,0.559156162276209,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2005-02-13,2005,2,2600,43
66,64,0,0,4.59202349245373,0,-2.23484636093409,2.43326387316375,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2005-02-13,2005,2,2600,43
67,64,0,0,9.02861884787774,0,0,0,0,0,0,NA,NA,6,3,0,0,2005-02-13,2005,2,2600,43
68,64,0,0,2.18060220238582,0.160935528741953,0,10.9591705183998,0,0,0,147.714739134704,159.695299341689,6,3,0,0,2005-02-13,2005,2,2600,43
69,64,0,0,5.89287123771321,0,0,1.28966870156337,0,0,0,145.08939986545,160.867562602333,6,3,0,0,2005-02-13,2005,2,2600,43
70,64,0,0,1.52620999999126,0,0,11.248075899145,0,0,0,156.150898796888,165.490053450557,6,3,0,0,2005-02-13,2005,2,2600,43
72,64,0,0,1.12422008944457,0,0,19.1751755936014,0,0,0,156.137004822907,172.20390611372,6,3,0,0,2005-02-13,2005,2,2600,43
1,65,0,0,0,0,0,15.4999559696208,0,0,0,NA,NA,1,1,0,0,2005-03-26,2005,3,2641,84
2,65,0,0,11.4526911547461,0,0,11.1784272707994,0,0,0,NA,NA,1,1,0,0,2005-03-26,2005,3,2641,84
3,65,0,0,8.05878954197623,0,0,18.8867794742952,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,2005-03-26,2005,3,2641,84
4,65,0,0,3.30576672165971,1.15121694576536,0,24.3586723672529,0,0,0,NA,NA,1,1,0,1,2005-03-26,2005,3,2641,84
5,65,0.941604035698753,0,8.64622938210102,0.324918139437921,0,32.8682660477253,0,0,0,15.6143176607629,454.174897515308,1,1,0,1,2005-03-26,2005,3,2641,84
6,65,0,0,6.58731260617199,0,0,21.147785284071,0,0,0,NA,NA,1,1,0,1,2005-03-26,2005,3,2641,84
7,65,0.957184111294033,0,11.1862371380535,0,0,12.8019393572721,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,2005-03-26,2005,3,2641,84
8,65,0,0,8.12391940569454,0.546913443991772,0,3.32897971727105,0,0,0,4.65237782536246,457.263283072285,1,1,0,1,2005-03-26,2005,3,2641,84
9,65,0,0,2.72512788724415,0,0,9.85359522496002,0,0,0,3.13529002206533,457.374502798104,1,1,0,1,2005-03-26,2005,3,2641,84
10,65,1.71751985172809,0,3.26507170978895,0,-0.673977348193507,17.9232452176031,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,2005-03-26,2005,3,2641,84
11,65,0,0,0,0,-0.713315748381902,13.9901795011458,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,2005-03-26,2005,3,2641,84
12,65,0.585361426512399,0,3.69588441755896,0,-4.48236987675088,10.5221302077156,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,2005-03-26,2005,3,2641,84
13,65,0,0,5.90475917940092,0.41859951045407,0,28.0536787692839,0,0,0,143.536193306607,495.877808000882,2,1,1,1,2005-03-26,2005,3,2641,84
16,65,0,0,1.39314680626993,0,0,14.6114489768778,0,0,0,140.595017872302,487.901071091808,2,1,1,1,2005-03-26,2005,3,2641,84
17,65,0,0,5.04348078871742,0,0,19.6972755273955,0,0,0,140.728408357868,486.744740681272,2,1,1,1,2005-03-26,2005,3,2641,84
18,65,0,0,8.59810777199093,0,0,17.7320634612551,0,0,0,140.219190874618,485.408309514947,2,1,1,1,2005-03-26,2005,3,2641,84
19,65,1.42725113336507,0,17.7732382585228,0,0,16.5861948972,0,0,0,134.595592049068,490.905496200262,2,1,1,0,2005-03-26,2005,3,2641,84
20,65,0,0,5.16447947640326,0.976167203337002,0,14.0367933197002,0,0,0,130.444634020807,491.143390762066,2,1,1,0,2005-03-26,2005,3,2641,84
21,65,0,0,7.9856106025153,0.682558488517955,0,30.316058148855,0,0,0,128.662965565304,490.975697765585,2,1,1,0,2005-03-26,2005,3,2641,84
22,65,0,0,44.7800514259286,0,0,22.4231282037383,0,0,0,136.377607528524,498.564578075477,2,1,1,0,2005-03-26,2005,3,2641,84
23,65,0,0,6.45136000685446,3.70272324859392,0,39.6014105847186,0,0,0,136.400437860386,504.643310219923,2,1,1,0,2005-03-26,2005,3,2641,84
24,65,0,0,7.66719065975042,0.497420834932561,0,49.2931627645502,0,0,0,136.189125755376,506.099511883354,2,1,1,0,2005-03-26,2005,3,2641,84
25,65,0,0,7.05400224593444,0,0,21.8896053902427,0,0,0,4.48253601800892,237.310912134074,3,2,1,0,2005-03-26,2005,3,2641,84
26,65,0,0,2.56521258585924,0.413346416645999,0,9.21787220047661,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,2005-03-26,2005,3,2641,84
27,65,0,0,2.58184393836466,0,-0.385928519824454,4.20044830114623,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,2005-03-26,2005,3,2641,84
28,65,0,0,28.5781307785319,0,-0.651388683672836,17.493358431378,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,2005-03-26,2005,3,2641,84
29,65,0,0,11.564137885176,0,0,4.81426952702387,0,0,0,1.99648029786844,227.184506382921,3,2,1,1,2005-03-26,2005,3,2641,84
30,65,0,0,23.3372506892102,2.44193471283207,0,5.86520863211091,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,2005-03-26,2005,3,2641,84
31,65,0,0,13.7846252910304,0.955880540068422,0,8.99363164801654,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,2005-03-26,2005,3,2641,84
32,65,0,0,5.12526086724644,0.887989484000871,0,6.31466731830656,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,2005-03-26,2005,3,2641,84
33,65,1.03192966281715,0,5.73985099760259,0,0,13.4108618452503,0,0,0,-10.1819755033672,228.928189790243,3,2,1,1,2005-03-26,2005,3,2641,84
34,65,0,0,0,0,0,0,0,0,0,-2.8896032625905,237.565019542449,3,2,1,0,2005-03-26,2005,3,2641,84
35,65,0,-0.477389902437617,2.68375501953608,0,0,12.6233518479499,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,2005-03-26,2005,3,2641,84
36,65,0,0,12.146412692251,0,0,25.5661915878613,0,0,0,-0.427197265283505,246.73611116136,3,2,1,0,2005-03-26,2005,3,2641,84
38,65,0.320132756086077,0,12.8134612550635,0.371305042466851,-0.549480261810026,17.2827451234109,0,0,0,131.9991158778,316.25872155639,4,3,1,0,2005-03-26,2005,3,2641,84
39,65,0,0,21.33025115822,2.79998400043365,0,32.9716785818264,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2005-03-26,2005,3,2641,84
40,65,1.90711377440262,-1.89053236589872,25.3319621500969,0.262360976445666,0,33.339727622683,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2005-03-26,2005,3,2641,84
41,65,0,0,0.914134470575127,2.36570285065255,0,9.34412302267654,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2005-03-26,2005,3,2641,84
42,65,0,0,17.6614661397398,0.505170873814325,0,13.8002022701704,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2005-03-26,2005,3,2641,84
43,65,0,0,3.73627869612569,0,0,38.8420194488475,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2005-03-26,2005,3,2641,84
44,65,0,0,14.0234752107265,0.511556408088611,-0.352832841251953,16.4416649690806,0,0,0,109.37935835955,313.96182697251,4,3,1,1,2005-03-26,2005,3,2641,84
45,65,0,0,5.68670785753566,0,0,19.3884172631949,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2005-03-26,2005,3,2641,84
46,65,0,-1.78020442724613,7.9078481807269,0,0,31.6660720015457,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2005-03-26,2005,3,2641,84
47,65,0,0,3.46530282567205,0,0,7.57117100815191,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2005-03-26,2005,3,2641,84
48,65,0,0,3.81884329498197,0.324298569102535,0,21.5215254639364,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2005-03-26,2005,3,2641,84
49,65,0,0,8.08508024825432,0.433304989579049,0,7.9296814562528,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,2005-03-26,2005,3,2641,84
50,65,0,0,46.5573360901742,0.753030458239432,0,9.05814121710751,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,2005-03-26,2005,3,2641,84
51,65,0.65453674649644,0,13.5242661303946,0,0,8.19449880848403,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,2005-03-26,2005,3,2641,84
53,65,0,0,28.720843220347,0,0,20.2626098671604,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2005-03-26,2005,3,2641,84
54,65,0,0,0.785757937926928,0,0,21.1222275068392,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,2005-03-26,2005,3,2641,84
55,65,1.02854960871006,0,12.2302420655702,0,0,23.7163757747331,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2005-03-26,2005,3,2641,84
56,65,0,0,13.2351319876795,0,0,24.3505692960453,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2005-03-26,2005,3,2641,84
57,65,0.75449308500767,0,13.0979403997977,0,-1.38856374511149,15.5740873793516,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2005-03-26,2005,3,2641,84
58,65,0,0,0,0,0,8.88718473349939,0,0,0,16.55459294105,124.858778148039,5,2,0,0,2005-03-26,2005,3,2641,84
59,65,0,0,8.90962124742411,0,0,6.31268922984382,0,0,0,16.845590742682,128.38958863911,5,2,0,0,2005-03-26,2005,3,2641,84
60,65,0,0,12.2880712664194,0,0,9.49498307393996,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2005-03-26,2005,3,2641,84
61,65,0.899085066692546,0,9.68737037995522,0.398517613948824,-0.804429186570195,13.7980178242164,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2005-03-26,2005,3,2641,84
62,65,0,0,2.50386707395409,0,0,30.6897394069069,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2005-03-26,2005,3,2641,84
63,65,0,0,9.97479081077001,0,0,38.6356643375495,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2005-03-26,2005,3,2641,84
64,65,0,0,8.70930186810237,0,-0.38590429461584,7.85996007977052,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2005-03-26,2005,3,2641,84
65,65,0,0,8.33515385472491,0,0,0.559156162276209,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2005-03-26,2005,3,2641,84
66,65,0,0,4.59202349245373,0,0,2.43326387316375,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2005-03-26,2005,3,2641,84
67,65,0,0,9.02861884787774,0,0,0,0,0,0,NA,NA,6,3,0,0,2005-03-26,2005,3,2641,84
68,65,0,0,2.18060220238582,0.307668485179469,0,11.2668390035793,0,0,0,147.714739134704,159.695299341689,6,3,0,0,2005-03-26,2005,3,2641,84
69,65,0.776001774565486,0,6.6688730122787,0,0,1.28966870156337,0,0,0,145.08939986545,160.867562602333,6,3,0,0,2005-03-26,2005,3,2641,84
70,65,0,0,1.52620999999126,0.369305837393697,0,11.6173817365387,0,0,0,156.150898796888,165.490053450557,6,3,0,0,2005-03-26,2005,3,2641,84
72,65,0,0,1.12422008944457,1.33375824895675,0,20.5089338425581,0,0,0,156.137004822907,172.20390611372,6,3,0,0,2005-03-26,2005,3,2641,84
1,66,0,0,0,0,0,15.4999559696208,0,0,0,NA,NA,1,1,0,0,2005-04-16,2005,4,2662,105
2,66,0.771118856863527,0,12.2238100116096,0,0,11.1784272707994,0,0,0,NA,NA,1,1,0,0,2005-04-16,2005,4,2662,105
3,66,0,0,8.05878954197623,0,0,18.8867794742952,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,2005-04-16,2005,4,2662,105
4,66,0,0,3.30576672165971,0.535014934385749,-0.474107890603378,24.4195794110353,0,0,0,NA,NA,1,1,0,1,2005-04-16,2005,4,2662,105
5,66,0,0,8.64622938210102,1.72210360977223,-0.524859641934174,34.0655100155634,0,0,0,15.6143176607629,454.174897515308,1,1,0,1,2005-04-16,2005,4,2662,105
6,66,0.411010936534179,0,6.99832354270616,0,0,21.147785284071,0,0,0,NA,NA,1,1,0,1,2005-04-16,2005,4,2662,105
7,66,0,0,11.8002366711809,0,0,11.723169907526,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,2005-04-16,2005,4,2662,105
8,66,0,0,8.12391940569454,0,0,3.32897971727105,0,0,0,4.65237782536246,457.263283072285,1,1,0,1,2005-04-16,2005,4,2662,105
9,66,0,0,2.72512788724415,0,0,9.85359522496002,0,0,0,3.13529002206533,457.374502798104,1,1,0,1,2005-04-16,2005,4,2662,105
10,66,0,0,3.26507170978895,0,-0.423567754666322,17.4996774629368,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,2005-04-16,2005,4,2662,105
11,66,0,0,0,0,0,13.9901795011458,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,2005-04-16,2005,4,2662,105
12,66,0,0,3.69588441755896,0,-0.80180398753491,9.72032622018065,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,2005-04-16,2005,4,2662,105
13,66,0,0,5.90475917940092,0,0,28.0536787692839,0,0,0,143.536193306607,495.877808000882,2,1,1,1,2005-04-16,2005,4,2662,105
16,66,0,0,1.39314680626993,0,0,14.6114489768778,0,0,0,140.595017872302,487.901071091808,2,1,1,1,2005-04-16,2005,4,2662,105
17,66,0,0,5.04348078871742,0,0,19.6972755273955,0,0,0,140.728408357868,486.744740681272,2,1,1,1,2005-04-16,2005,4,2662,105
18,66,0,0,8.59810777199093,0,0,17.7320634612551,0,0,0,140.219190874618,485.408309514947,2,1,1,1,2005-04-16,2005,4,2662,105
19,66,0,0,17.7732382585228,0,0,16.5861948972,0,0,0,134.595592049068,490.905496200262,2,1,1,0,2005-04-16,2005,4,2662,105
20,66,1.51975815300307,0,6.68423762940633,0,0,14.0367933197002,0,0,0,130.444634020807,491.143390762066,2,1,1,0,2005-04-16,2005,4,2662,105
21,66,0,-0.841544999047506,7.1440656034678,2.12049182832106,0,32.4365499771761,0,0,0,128.662965565304,490.975697765585,2,1,1,0,2005-04-16,2005,4,2662,105
22,66,0.713674645758235,0,45.4937260716868,0,0,22.4231282037383,0,0,0,136.377607528524,498.564578075477,2,1,1,0,2005-04-16,2005,4,2662,105
23,66,0,0,6.45136000685446,3.36073907505021,0,42.9621496597688,0,0,0,136.400437860386,504.643310219923,2,1,1,0,2005-04-16,2005,4,2662,105
24,66,0,0,7.66719065975042,1.48310034875557,0,50.7762631133058,0,0,0,136.189125755376,506.099511883354,2,1,1,0,2005-04-16,2005,4,2662,105
25,66,0,0,7.05400224593444,0,0,21.8896053902427,0,0,0,4.48253601800892,237.310912134074,3,2,1,0,2005-04-16,2005,4,2662,105
26,66,1.53626845232319,0,4.10148103818243,0,0,9.21787220047661,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,2005-04-16,2005,4,2662,105
27,66,0,0,2.58184393836466,0,0,4.20044830114623,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,2005-04-16,2005,4,2662,105
28,66,0,0,28.5781307785319,2.29637972653856,0,19.7897381579166,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,2005-04-16,2005,4,2662,105
29,66,0,0,11.564137885176,0,0,4.81426952702387,0,0,0,1.99648029786844,227.184506382921,3,2,1,1,2005-04-16,2005,4,2662,105
30,66,0,0,23.3372506892102,0,0,5.86520863211091,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,2005-04-16,2005,4,2662,105
31,66,0,0,13.7846252910304,1.14553441611637,0,10.1391660641329,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,2005-04-16,2005,4,2662,105
32,66,0.730440530136451,0,5.85570139738289,0,0,6.31466731830656,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,2005-04-16,2005,4,2662,105
33,66,0,0,5.73985099760259,0,0,13.4108618452503,0,0,0,-10.1819755033672,228.928189790243,3,2,1,1,2005-04-16,2005,4,2662,105
34,66,0,0,0,0,0,0,0,0,0,-2.8896032625905,237.565019542449,3,2,1,0,2005-04-16,2005,4,2662,105
35,66,0,0,2.68375501953608,0,0,12.6233518479499,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,2005-04-16,2005,4,2662,105
36,66,1.45327747765234,-2.05046465528706,11.5492255146163,0,0,25.5661915878613,0,0,0,-0.427197265283505,246.73611116136,3,2,1,0,2005-04-16,2005,4,2662,105
38,66,0,0,12.8134612550635,0,0,17.2827451234109,0,0,0,131.9991158778,316.25872155639,4,3,1,0,2005-04-16,2005,4,2662,105
39,66,0,0,21.33025115822,0,0,32.9716785818264,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2005-04-16,2005,4,2662,105
40,66,0.358566893487477,0,26.3412082382904,0,0,33.339727622683,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2005-04-16,2005,4,2662,105
41,66,0,0,0.914134470575127,1.93548920446989,0,11.2796122271464,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2005-04-16,2005,4,2662,105
42,66,1.16443190027928,0,18.8258980400191,0,0,13.8002022701704,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2005-04-16,2005,4,2662,105
43,66,0,0,3.73627869612569,0,0,38.8420194488475,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2005-04-16,2005,4,2662,105
44,66,0,-1.87498218627517,12.1484930244514,0,0,16.4416649690806,0,0,0,109.37935835955,313.96182697251,4,3,1,1,2005-04-16,2005,4,2662,105
45,66,0,0,5.68670785753566,0,0,19.3884172631949,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2005-04-16,2005,4,2662,105
46,66,0.647064429291971,0,8.55491261001888,0,0,31.6660720015457,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2005-04-16,2005,4,2662,105
47,66,0,0,3.46530282567205,0,0,7.57117100815191,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2005-04-16,2005,4,2662,105
48,66,0,0,3.81884329498197,0,-0.231286190275936,21.2902392736605,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2005-04-16,2005,4,2662,105
49,66,0,0,8.08508024825432,0.621154299393228,0,8.55083575564603,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,2005-04-16,2005,4,2662,105
50,66,0,0,46.5573360901742,1.42427269002254,0,10.48241390713,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,2005-04-16,2005,4,2662,105
51,66,0,0,13.5242661303946,0,0,8.19449880848403,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,2005-04-16,2005,4,2662,105
53,66,0.738746881666004,0,29.4595901020131,2.10285031425956,-1.04296973860226,21.3224904428177,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2005-04-16,2005,4,2662,105
54,66,0,0,0.785757937926928,0.757348216135781,0,21.8795757229749,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,2005-04-16,2005,4,2662,105
55,66,0,0,12.2302420655702,0,0,23.7163757747331,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2005-04-16,2005,4,2662,105
56,66,0,0,13.2351319876795,0,0,24.3505692960453,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2005-04-16,2005,4,2662,105
57,66,0,0,13.0979403997977,0,0,15.5740873793516,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2005-04-16,2005,4,2662,105
58,66,0,0,0,0,0,8.88718473349939,0,0,0,16.55459294105,124.858778148039,5,2,0,0,2005-04-16,2005,4,2662,105
59,66,0.354115866586348,0,9.26373711401046,0,0,6.31268922984382,0,0,0,16.845590742682,128.38958863911,5,2,0,0,2005-04-16,2005,4,2662,105
60,66,1.25193474666093,0,13.5400060130804,0,0,9.49498307393996,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2005-04-16,2005,4,2662,105
61,66,0,0,9.68737037995522,0,-2.15217752689447,11.6458402973219,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2005-04-16,2005,4,2662,105
62,66,0,0,2.50386707395409,0,-0.836918356123868,29.8528210507831,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2005-04-16,2005,4,2662,105
63,66,0,0,9.97479081077001,0,-0.599198197809623,38.0364661397398,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2005-04-16,2005,4,2662,105
64,66,0,-0.25713751146417,8.4521643566382,0,0,7.85996007977052,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2005-04-16,2005,4,2662,105
65,66,0.617491472483709,0,8.95264532720862,0.66767666964995,0,1.22683283192616,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2005-04-16,2005,4,2662,105
66,66,0,0,4.59202349245373,0,0,2.43326387316375,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2005-04-16,2005,4,2662,105
67,66,0,0,9.02861884787774,0,0,0,0,0,0,NA,NA,6,3,0,0,2005-04-16,2005,4,2662,105
68,66,0.78451336863798,0,2.9651155710238,0,0,11.2668390035793,0,0,0,147.714739134704,159.695299341689,6,3,0,0,2005-04-16,2005,4,2662,105
69,66,0,0,6.6688730122787,0,0,1.28966870156337,0,0,0,145.08939986545,160.867562602333,6,3,0,0,2005-04-16,2005,4,2662,105
70,66,0,0,1.52620999999126,0,0,11.6173817365387,0,0,0,156.150898796888,165.490053450557,6,3,0,0,2005-04-16,2005,4,2662,105
72,66,0,0,1.12422008944457,0,0,20.5089338425581,0,0,0,156.137004822907,172.20390611372,6,3,0,0,2005-04-16,2005,4,2662,105
1,67,2.25678966418299,0,2.25678966418299,0,-0.636032305718198,14.8639236639026,0,0,0,NA,NA,1,1,0,0,2005-05-13,2005,5,2689,132
2,67,0,-2.0364216600711,10.1873883515385,0,0,11.1784272707994,0,0,0,NA,NA,1,1,0,0,2005-05-13,2005,5,2689,132
